Id,SalePrice
1461,129000.0
1462,151500.0
1463,236000.0
1464,215000.0
1465,201000.0
1466,188000.0
1467,145000.0
1468,181000.0
1469,141000.0
1470,107000.0
1471,181000.0
1472,113000.0
1473,113000.0
1474,148500.0
1475,130000.0
1476,320000.0
1477,233170.0
1478,386250.0
1479,236500.0
1480,315000.0
1481,315000.0
1482,194700.0
1483,174000.0
1484,192500.0
1485,184100.0
1486,236000.0
1487,250000.0
1488,191000.0
1489,185000.0
1490,185000.0
1491,213500.0
1492,109000.0
1493,154000.0
1494,193000.0
1495,210000.0
1496,196000.0
1497,146000.0
1498,212000.0
1499,146000.0
1500,146000.0
1501,168500.0
1502,148800.0
1503,262500.0
1504,210000.0
1505,210000.0
1506,142000.0
1507,236000.0
1508,143000.0
1509,155000.0
1510,113000.0
1511,139000.0
1512,135000.0
1513,158000.0
1514,150000.0
1515,160000.0
1516,140000.0
1517,132000.0
1518,119000.0
1519,220000.0
1520,143000.0
1521,143000.0
1522,163000.0
1523,109000.0
1524,145000.0
1525,122000.0
1526,143000.0
1527,145000.0
1528,133000.0
1529,154000.0
1530,167900.0
1531,144500.0
1532,140000.0
1533,147000.0
1534,115000.0
1535,128000.0
1536,128000.0
1537,58500.0
1538,205000.0
1539,189000.0
1540,122000.0
1541,110000.0
1542,127000.0
1543,167500.0
1544,109500.0
1545,128000.0
1546,139000.0
1547,155000.0
1548,113000.0
1549,110000.0
1550,128000.0
1551,157000.0
1552,137500.0
1553,189000.0
1554,145000.0
1555,143000.0
1556,96500.0
1557,140000.0
1558,130000.0
1559,79000.0
1560,160000.0
1561,143000.0
1562,139000.0
1563,129500.0
1564,165500.0
1565,154000.0
1566,335000.0
1567,109500.0
1568,190000.0
1569,139000.0
1570,147000.0
1571,133000.0
1572,129000.0
1573,142000.0
1574,190000.0
1575,147000.0
1576,284000.0
1577,191000.0
1578,130500.0
1579,185000.0
1580,196500.0
1581,154000.0
1582,123000.0
1583,271000.0
1584,210000.0
1585,144000.0
1586,130000.0
1587,116050.0
1588,136500.0
1589,145000.0
1590,133000.0
1591,135000.0
1592,140000.0
1593,155000.0
1594,139000.0
1595,113000.0
1596,143000.0
1597,143000.0
1598,173000.0
1599,124000.0
1600,147000.0
1601,110000.0
1602,139000.0
1603,155000.0
1604,275000.0
1605,210000.0
1606,165500.0
1607,171000.0
1608,181000.0
1609,186000.0
1610,178000.0
1611,140000.0
1612,214000.0
1613,192000.0
1614,124000.0
1615,127000.0
1616,97000.0
1617,124000.0
1618,124500.0
1619,129000.0
1620,172500.0
1621,110000.0
1622,128000.0
1623,170000.0
1624,236000.0
1625,110000.0
1626,205000.0
1627,181000.0
1628,236000.0
1629,168500.0
1630,215000.0
1631,192000.0
1632,202500.0
1633,180000.0
1634,181000.0
1635,173000.0
1636,192000.0
1637,185000.0
1638,290000.0
1639,205000.0
1640,205000.0
1641,180000.0
1642,210000.0
1643,185000.0
1644,185000.0
1645,175000.0
1646,143000.0
1647,205000.0
1648,110000.0
1649,135000.0
1650,129000.0
1651,120500.0
1652,113000.0
1653,119500.0
1654,155000.0
1655,155000.0
1656,148500.0
1657,177000.0
1658,189000.0
1659,130000.0
1660,147000.0
1661,485000.0
1662,325000.0
1663,297000.0
1664,385000.0
1665,245000.0
1666,315000.0
1667,240000.0
1668,451950.0
1669,325000.0
1670,315000.0
1671,230000.0
1672,315000.0
1673,230000.0
1674,230000.0
1675,196000.0
1676,196000.0
1677,230000.0
1678,320000.0
1679,315000.0
1680,277500.0
1681,319900.0
1682,280000.0
1683,202500.0
1684,189000.0
1685,189000.0
1686,192500.0
1687,174000.0
1688,178000.0
1689,189000.0
1690,188500.0
1691,188500.0
1692,215000.0
1693,173000.0
1694,192000.0
1695,180000.0
1696,290000.0
1697,178000.0
1698,214000.0
1699,232000.0
1700,213000.0
1701,340000.0
1702,250000.0
1703,192000.0
1704,214000.0
1705,189000.0
1706,325000.0
1707,250580.0
1708,185000.0
1709,250000.0
1710,185000.0
1711,197000.0
1712,185000.0
1713,210000.0
1714,207500.0
1715,216000.0
1716,148000.0
1717,189000.0
1718,123600.0
1719,200000.0
1720,129000.0
1721,158000.0
1722,173000.0
1723,173000.0
1724,147000.0
1725,237000.0
1726,155000.0
1727,179200.0
1728,130000.0
1729,152000.0
1730,90000.0
1731,137000.0
1732,129000.0
1733,135000.0
1734,158000.0
1735,142000.0
1736,139000.0
1737,210000.0
1738,178000.0
1739,146000.0
1740,181000.0
1741,196000.0
1742,168500.0
1743,155000.0
1744,210000.0
1745,144000.0
1746,187000.0
1747,190000.0
1748,290000.0
1749,175000.0
1750,139000.0
1751,205000.0
1752,139000.0
1753,167000.0
1754,205000.0
1755,143000.0
1756,180500.0
1757,110000.0
1758,140000.0
1759,143000.0
1760,155000.0
1761,157000.0
1762,196500.0
1763,132500.0
1764,110000.0
1765,140000.0
1766,185000.0
1767,280000.0
1768,135000.0
1769,174000.0
1770,136500.0
1771,139000.0
1772,190000.0
1773,115000.0
1774,145000.0
1775,136500.0
1776,152000.0
1777,140000.0
1778,109500.0
1779,144000.0
1780,155000.0
1781,135000.0
1782,115000.0
1783,145000.0
1784,125500.0
1785,124500.0
1786,103000.0
1787,130000.0
1788,100000.0
1789,109500.0
1790,109900.0
1791,250000.0
1792,135000.0
1793,176000.0
1794,142000.0
1795,152000.0
1796,143000.0
1797,167500.0
1798,110000.0
1799,155000.0
1800,133000.0
1801,135000.0
1802,133000.0
1803,155000.0
1804,165500.0
1805,139000.0
1806,110000.0
1807,139000.0
1808,125500.0
1809,112000.0
1810,135000.0
1811,55000.0
1812,79000.0
1813,132500.0
1814,110000.0
1815,109500.0
1816,127000.0
1817,125500.0
1818,127000.0
1819,133000.0
1820,108000.0
1821,115000.0
1822,125500.0
1823,100000.0
1824,109500.0
1825,108000.0
1826,135000.0
1827,132000.0
1828,210000.0
1829,140000.0
1830,124000.0
1831,107500.0
1832,93000.0
1833,104900.0
1834,110000.0
1835,122000.0
1836,152000.0
1837,110000.0
1838,125000.0
1839,135750.0
1840,225000.0
1841,144000.0
1842,67000.0
1843,158000.0
1844,148000.0
1845,133000.0
1846,165500.0
1847,165500.0
1848,115000.0
1849,185000.0
1850,113000.0
1851,113000.0
1852,108000.0
1853,147000.0
1854,168500.0
1855,148000.0
1856,189000.0
1857,130000.0
1858,142953.0
1859,112000.0
1860,144000.0
1861,112000.0
1862,189000.0
1863,189000.0
1864,189000.0
1865,426000.0
1866,297000.0
1867,232000.0
1868,230000.0
1869,194500.0
1870,194000.0
1871,189000.0
1872,222500.0
1873,240000.0
1874,135000.0
1875,173000.0
1876,237000.0
1877,214000.0
1878,212900.0
1879,143000.0
1880,144000.0
1881,235000.0
1882,214000.0
1883,191000.0
1884,190000.0
1885,315000.0
1886,203000.0
1887,214000.0
1888,280000.0
1889,219500.0
1890,135000.0
1891,148000.0
1892,135000.0
1893,139000.0
1894,119000.0
1895,135000.0
1896,135000.0
1897,83000.0
1898,155000.0
1899,133000.0
1900,155000.0
1901,124000.0
1902,145000.0
1903,144000.0
1904,154000.0
1905,163000.0
1906,98000.0
1907,168000.0
1908,140000.0
1909,155000.0
1910,124000.0
1911,168500.0
1912,260000.0
1913,189000.0
1914,109000.0
1915,392500.0
1916,137500.0
1917,175500.0
1918,133000.0
1919,133000.0
1920,110000.0
1921,320000.0
1922,320000.0
1923,215000.0
1924,168500.0
1925,220000.0
1926,320000.0
1927,144000.0
1928,208900.0
1929,143000.0
1930,145000.0
1931,133000.0
1932,152000.0
1933,335000.0
1934,220000.0
1935,180000.0
1936,173000.0
1937,181000.0
1938,173000.0
1939,286000.0
1940,169000.0
1941,181000.0
1942,190000.0
1943,275000.0
1944,240000.0
1945,377500.0
1946,124000.0
1947,140000.0
1948,82500.0
1949,175000.0
1950,260000.0
1951,301500.0
1952,176000.0
1953,222000.0
1954,174000.0
1955,110000.0
1956,287000.0
1957,174000.0
1958,290000.0
1959,155000.0
1960,115000.0
1961,129000.0
1962,118000.0
1963,118000.0
1964,106000.0
1965,155000.0
1966,146000.0
1967,372402.0
1968,350000.0
1969,315000.0
1970,315000.0
1971,171000.0
1972,325000.0
1973,188000.0
1974,325000.0
1975,555000.0
1976,315000.0
1977,315000.0
1978,250000.0
1979,181000.0
1980,202500.0
1981,319900.0
1982,254000.0
1983,230000.0
1984,175500.0
1985,192000.0
1986,140000.0
1987,174000.0
1988,183500.0
1989,215000.0
1990,222500.0
1991,202500.0
1992,175000.0
1993,162000.0
1994,248000.0
1995,168000.0
1996,285000.0
1997,275000.0
1998,315000.0
1999,240000.0
2000,290000.0
2001,129000.0
2002,157000.0
2003,214000.0
2004,260000.0
2005,203000.0
2006,185000.0
2007,185000.0
2008,241000.0
2009,212000.0
2010,190000.0
2011,141000.0
2012,194500.0
2013,173000.0
2014,173000.0
2015,190000.0
2016,173000.0
2017,201000.0
2018,130000.0
2019,127000.0
2020,157000.0
2021,110000.0
2022,177000.0
2023,130000.0
2024,240000.0
2025,260000.0
2026,196000.0
2027,146000.0
2028,146000.0
2029,155000.0
2030,275000.0
2031,196000.0
2032,196000.0
2033,160000.0
2034,197000.0
2035,185000.0
2036,179400.0
2037,179400.0
2038,151000.0
2039,193000.0
2040,290000.0
2041,210000.0
2042,210000.0
2043,175000.0
2044,135000.0
2045,250000.0
2046,124500.0
2047,154000.0
2048,129000.0
2049,142600.0
2050,122000.0
2051,144000.0
2052,155000.0
2053,134500.0
2054,185000.0
2055,122000.0
2056,120000.0
2057,113000.0
2058,240000.0
2059,143000.0
2060,193500.0
2061,145000.0
2062,140000.0
2063,141000.0
2064,175500.0
2065,79000.0
2066,174000.0
2067,180000.0
2068,119000.0
2069,109500.0
2070,185000.0
2071,110000.0
2072,140000.0
2073,157000.0
2074,160000.0
2075,148000.0
2076,110000.0
2077,155000.0
2078,139000.0
2079,124500.0
2080,109000.0
2081,152000.0
2082,136000.0
2083,132500.0
2084,145000.0
2085,124500.0
2086,130000.0
2087,133000.0
2088,83000.0
2089,110000.0
2090,137500.0
2091,107500.0
2092,152000.0
2093,140000.0
2094,120000.0
2095,139000.0
2096,109500.0
2097,125500.0
2098,145000.0
2099,109500.0
2100,93000.0
2101,145000.0
2102,120000.0
2103,117000.0
2104,129900.0
2105,125500.0
2106,67000.0
2107,147000.0
2108,140000.0
2109,110000.0
2110,119500.0
2111,190000.0
2112,105000.0
2113,125500.0
2114,120000.0
2115,159000.0
2116,147000.0
2117,117000.0
2118,110000.0
2119,110000.0
2120,129900.0
2121,139000.0
2122,120000.0
2123,130000.0
2124,128000.0
2125,152000.0
2126,132500.0
2127,127000.0
2128,110000.0
2129,105000.0
2130,125000.0
2131,114500.0
2132,140000.0
2133,110000.0
2134,139000.0
2135,108000.0
2136,55000.0
2137,109500.0
2138,167500.0
2139,123000.0
2140,142000.0
2141,145000.0
2142,148000.0
2143,151000.0
2144,125000.0
2145,124500.0
2146,157000.0
2147,165000.0
2148,168000.0
2149,132500.0
2150,175000.0
2151,140000.0
2152,143000.0
2153,155000.0
2154,80000.0
2155,155000.0
2156,250000.0
2157,180000.0
2158,190000.0
2159,190000.0
2160,219500.0
2161,245350.0
2162,250000.0
2163,426000.0
2164,136500.0
2165,228000.0
2166,152000.0
2167,230000.0
2168,173000.0
2169,212000.0
2170,190000.0
2171,144000.0
